,model,explore,view,view_file_missing,is_orphan
376,Risk_Ops,sq_card_disputes_histogram,sq_card_disputes_histogram,False,False
377,Risk_Ops,sq_card_disputes_histogram_tiered,sq_card_disputes_histogram_tiered,False,False
378,Risk_Ops,fa_mrt_review_cbs,fa_mrt_review_cbs,False,False
379,Risk_Ops,fraud_okrs_core_cb_fraud_losses,fraud_okrs_core_cb_fraud_losses,True,False
380,Risk_Ops,fraud_okrs_core_churn,fraud_okrs_core_churn,False,False
381,Risk_Ops,fraud_okr_paf_cb_fraud_losses,fraud_okr_paf_cb_fraud_losses,True,False
382,Risk_Ops,fraud_okr_paf_cb_churn,fraud_okr_paf_cb_churn,False,False
383,Risk_Ops,fraud_okr_paf_caseload_newsignup,fraud_okr_paf_caseload_newsignup,False,False
384,Risk_Ops,fraud_okr_paf_good_seller_freezes,fraud_okr_paf_good_seller_freezes,False,False
385,Risk_Ops,risk_disputes_calls,risk_disputes_calls,False,False
386,Risk_Ops,disputes_sms,disputes_sms,False,False
387,Risk_Ops,seller_risk_mt_summary,seller_risk_mt_summary,False,False
388,Risk_Ops,risk_disputes_failed_debit_reason,risk_disputes_failed_debit_reason,False,False
389,Risk_Ops,square_secure_sales_request,square_secure_sales_request,False,False
390,Risk_Ops,risk_irf_completion_rate,risk_irf_completion_rate,False,False
391,Risk_Ops,risk_irf_completion_rate,pentagon_dim_user,True,False
392,Risk_Ops,risk_irf_completion_rate,pentagon_aggregate_seller_lifetime_summary,True,False
393,Risk_Ops,risk_irf_completion_rate,credit_risk_cases,False,False
394,Risk_Ops,risk_irf_completion_rate,risk_cases,False,False
395,Risk_Ops,fraudops_subroute_volumes,fraudops_subroute_volumes,False,False
396,Risk_Ops,manual_touchpoints_daily_summary_v2,manual_touchpoints_daily_summary_v2,False,False
397,Risk_Ops,deactivation_shadowban,deactivation_shadowban,False,False
398,Risk_Ops,ato_paid_out_payments,ato_paid_out_payments,False,False
399,Risk_Ops,bf_alerts_refunds,bf_alerts_refunds,False,False
400,Risk_Ops,ato_events,ato_events,False,False
401,Risk_Ops,ato_events,risk_team,False,False
402,Risk_Ops,performance_tracking,performance_tracking,False,False
403,Risk_Ops,risk_activation_declines,risk_synch_activation_declines_new,False,False
404,Risk_Ops,risk_activation_declines,pentagon_dim_user,True,False
405,Risk_Ops,risk_activation_declines,risk_fake_account_merchants,False,False
406,Risk_Ops,ato_held_balance,ato_held_balance,False,False
407,Risk_Ops,aberrations_dow,aberrations_dow,False,False
408,Risk_Ops,aberrations_week,aberrations_week,False,False
409,Risk_Ops,UK_chargebackbps_by_cbdate,UK_chargebackbps_by_cbdate,True,False
410,Risk_Ops,riskarbiter_scored_event,riskarbiter_scored_event,False,False
411,Risk_Ops,riskarbiter_scored_event,pentagon_fact_payment_transactions,True,False
412,Risk_Ops,riskarbiter_scored_event,pentagon_aggregate_seller_lifetime_summary,True,False
413,Risk_Ops,riskarbiter_scored_event,risk_chargebacks,False,False
414,Risk_Ops,riskarbiter_scored_event,pentagon_dim_foreign_exchange_rates,True,False
415,Risk_Ops,riskarbiter_scored_event,events_eventstream_all_events,True,False
416,Risk_Ops,riskarbiter_scored_event,esperanto_base_sf,False,False
417,Risk_Ops,riskarbiter_scored_event,pentagon_dim_user,True,False
418,Risk_Ops,riskarbiter_scored_event,regulator_tagged_entities,False,False
419,Risk_Ops,riskarbiter_scored_event,regulator_tags,False,False
420,Risk_Ops,riskarbiter_scored_event,ato_merchant_summary,True,False
421,Risk_Ops,riskarbiter_scored_event,skeptic_internal_suspicions,False,False
422,Risk_Ops,riskarbiter_scored_event,pentagon_fact_refunds,True,False
423,Risk_Ops,riskarbiter_scored_event,suspicion_cases,False,False
424,Risk_Ops,riskarbiter_scored_event,ledger_pending_balance_snapshots,True,False
425,Risk_Ops,pentagon_fact_payment_transactions_light,pentagon_fact_payment_transactions,True,False
426,Risk_Ops,pentagon_fact_payment_transactions_light,app_risk_chargebacks,True,False
427,Risk_Ops,pentagon_fact_payment_transactions_light,pentagon_dim_foreign_exchange_rates,True,False
428,Risk_Ops,pentagon_fact_payment_transactions_light,risk_chargebacks,False,False
429,Risk_Ops,okr2021_h1_inactivity_rate_v2,okr2021_h1_inactivity_rate_v2,True,False
430,Risk_Ops,seller_profit_loss_daily,seller_profit_loss_daily,True,False
431,Risk_Ops,presale_exposure_segment,presale_exposure_segment,False,False
432,Risk_Ops,dnb_cases_credit_risk,dnb_cases_credit_risk,True,False
433,Risk_Ops,credit_risk_sev_study,credit_risk_sev_study,True,False
434,Risk_Ops,risk_sev_with_chargeback,credit_risk_sev_study,True,False
435,Risk_Ops,risk_sev_with_chargeback,app_risk_chargebacks,True,False
436,Risk_Ops,risk_sev_with_chargeback,pentagon_dim_foreign_exchange_rates,True,False
437,Risk_Ops,interior_define_gpv_refund,interior_define_gpv_refund,True,False
438,Risk_Ops,interior_define_top_trans,interior_define_top_trans,True,False
439,Risk_Ops,compass_mining_gpv_refund,compass_mining_gpv_refund,True,False
440,Risk_Ops,compass_mining_top_trans,compass_mining_top_trans,True,False
441,Risk_Ops,reserves_summary_2,reserves_summary_2,True,False
442,Risk_Ops,chargebacks_bad_records_update,chargebacks_bad_records_update,True,False
443,Risk_Ops,reserves_reassessment_summary_escalation,reserves_reassessment_summary_escalation,True,False
444,Risk_Ops,reserves_reassessment_summary_escalation,reserves_summary_2,True,False
445,Risk_Ops,reserves_reassessment_summary_offlist,reserves_reassessment_summary_offlist,False,False
446,Risk_Ops,reserves_reassessment_summary_offlist,reserves_summary_2,True,False
447,Risk_Ops,reserve_removal_sellers,reserve_removal_sellers,True,False
448,Risk_Ops,reserve_removal_metrics,reserve_removal_metrics,True,False
449,Risk_Ops,chargeback_arrival_quarterly,chargeback_arrival_quarterly,False,False
450,Risk_Ops,okr2021_h1_inactivity_rate,okr2021_h1_inactivity_rate,True,False
451,Risk_Ops,okr2021_h1_inactivity_rate,credit_ops_actions,False,False
452,Risk_Ops,okr2021h1_credit_ops_actions,okr2021h1_credit_ops_actions,True,False
453,Risk_Ops,nan_reserve_removal_per_track,nan_reserve_removal_per_track,True,False
454,Risk_Ops,3ds_parameters,3ds_parameters,False,False
455,Risk_Ops,3ds_results_response,3ds_results_response,False,False
456,Risk_Ops,3ds_results_response,3ds_parameters,False,False
457,Risk_Ops,3ds_error_response,3ds_error_response,False,False
458,Risk_Ops,3ds_error_response,3ds_parameters,False,False
459,Risk_Ops,3ds_authentication_response,3ds_authentication_response,False,False
460,Risk_Ops,3ds_authentication_response,3ds_parameters,False,False
461,Risk_Ops,3ds_authentication_response,3ds_results_response,False,False
462,Risk_Ops,3ds_funnel,3ds_parameters,False,False
463,Risk_Ops,3ds_funnel,3ds_results_response,False,False
464,Risk_Ops,3ds_funnel,3ds_authentication_response,False,False
465,Risk_Ops,3ds_funnel,3ds_error_response,False,False
466,Risk_Ops,3ds_funnel,payments_dw_payment_transactions,False,False
467,Risk_Ops,3ds_funnel,payments_fact_payment_declines,True,False
468,Risk_Ops,3ds_funnel,app_risk_chargebacks,True,False
469,Risk_Ops,3ds_funnel,pentagon_dim_foreign_exchange_rates,True,False
470,Risk_Ops,email_verification_ab_test,email_verification_ab_test,False,False
471,Risk_Ops,savings_rdfi_transactions,savings_rdfi_transactions,False,False
472,Risk_Ops,credit_risk_user,credit_risk_user,False,False
473,Risk_Ops,credit_risk_controls,credit_risk_controls,False,False
474,Risk_Ops,credit_risk_inputs_mapping,credit_risk_inputs_mapping,False,False
475,Risk_Ops,historical_credit_risk_user_reserves,historical_credit_risk_user_reserves,False,False
476,Risk_Ops,credit_risk_gpv_cb_loss,credit_risk_gpv_cb_loss,False,False
477,Risk_Ops,macro_time_series,macro_time_series,False,False
478,Risk_Ops,rejected_refund_gpv_rate,rejected_refund_gpv_rate,False,False
479,Risk_Ops,anomaly_detection_sqcard_order,anomaly_detection_sqcard_order,False,False
480,Risk_Ops,anomaly_detection_digital_wallet_activation,anomaly_detection_digital_wallet_activation,False,False
481,Risk_Ops,anomaly_detection_sqcard_spend,anomaly_detection_sqcard_spend,False,False
482,Risk_Ops,anomaly_detection_sqcard_spend_v2,anomaly_detection_sqcard_spend_v2,False,False
483,Risk_Ops,anomaly_detection_login_attempts,anomaly_detection_login_attempts,False,False
484,Risk_Ops,anomaly_detection_deposit_transfers_out,anomaly_detection_deposit_transfers_out,False,False
485,Risk_Ops,sq_card_sync_decline_rules,sq_card_sync_decline_rules,False,False
486,Risk_Ops,credit_risk_merchant,credit_risk_merchant,False,False
487,Risk_Ops,credit_risk_business_id,credit_risk_business_id,False,False
488,Risk_Ops,credit_risk_market_aggregations,credit_risk_market_aggregations,False,False
489,Risk_Ops,cash_app_pay,cash_app_pay,False,False
490,Risk_Ops,tap_to_pay,tap_to_pay,False,False
491,Risk_Ops,afterpay_payments,afterpay_payments,False,False
492,Risk_Ops,cbms_dispute_record_chargebacks_by_source,cbms_dispute_record_chargebacks_by_source,False,False
493,Risk_Ops,cbms_new_reason_code,cbms_new_reason_code,False,False
494,Risk_Ops,dispute_anomaly_responses,dispute_anomaly_responses,False,False
495,Risk_Ops,dispute_anomaly_monthly_count,dispute_anomaly_monthly_count,False,False
496,Risk_Ops,dispute_impact_rate,dispute_impact_rate,False,False
497,Risk_Ops,dispute_impact_rate_monthly,dispute_impact_rate_monthly,False,False
498,Risk_Ops,dispute_impact_buckets,dispute_impact_buckets,False,False
499,Risk_Ops,dispute_impact_buckets,pentagon_dim_user,True,False
500,Risk_Ops,sq_online_afterpay_disputes,sq_online_afterpay_disputes,False,False
501,Risk_Ops,sq_online_afterpay_disputes,pentagon_dim_user,True,False
502,Risk_Ops,sq_online_afterpay_eligible_merchants,sq_online_afterpay_eligible_merchants,False,False
503,Risk_Ops,aggregate_seller_daily_afterpay_dispute_summary,aggregate_seller_daily_afterpay_dispute_summary,False,False
504,Risk_Ops,aggregate_seller_daily_dispute_summary,aggregate_seller_daily_dispute_summary,False,False
505,Risk_Ops,aggregate_seller_daily_dispute_summary,pentagon_dim_user,True,False
506,Risk_Ops,aggregate_seller_daily_dispute_summary,sq_online_afterpay_eligible_merchants,False,False
507,Risk_Ops,aggregate_seller_daily_dispute_summary,unit_token_gpv_in_usd,False,False
508,Risk_Ops,unit_token_gpv_in_usd,unit_token_gpv_in_usd,False,False
509,Risk_Ops,unit_token_gpv_in_usd,pentagon_dim_user,True,False
510,Risk_Ops,unit_token_gpv_in_usd,sq_online_afterpay_eligible_merchants,False,False
511,Risk_Ops,unit_token_gpv_in_usd,aggregate_seller_daily_dispute_summary,False,False
512,Risk_Ops,unit_token_gpv_in_usd,aggregate_seller_daily_credit_dispute_summary,False,False
513,Risk_Ops,unit_token_gpv_in_usd,aggregate_seller_daily_fraud_dispute_summary,False,False
514,Risk_Ops,unit_token_gpv_in_usd,unit_3ds_payment_summary,False,False
515,Risk_Ops,unit_token_gpv_in_usd,unit_3ds_dispute_summary,False,False
516,Risk_Ops,unit_token_gpv_in_usd,aggregate_seller_daily_afterpay_payment_summary,False,False
517,Risk_Ops,unit_token_gpv_in_usd,aggregate_seller_daily_afterpay_dispute_summary,False,False
518,Risk_Ops,unit_token_gpv_in_usd,aggregate_seller_daily_afterpay_refund_summary,False,False
519,Risk_Ops,risk_disputes_currency_corrected,risk_disputes_currency_corrected,False,False
520,Risk_Ops,risk_disputes_currency_corrected,risk_chargebacks,False,False
521,Risk_Ops,risk_disputes_currency_corrected,pentagon_fact_payment_transactions,True,False
522,Risk_Ops,risk_disputes_currency_corrected,risk_cases,False,False
523,Risk_Ops,risk_disputes_currency_corrected,risk_fake_account_merchants,False,False
524,Risk_Ops,risk_disputes_currency_corrected,owh_dim_report_period,True,False
525,Risk_Ops,risk_disputes_currency_corrected,owh_dim_unit_gpv_segment,True,False
526,Risk_Ops,risk_disputes_currency_corrected,risk_sevs,False,False
527,Risk_Ops,risk_disputes_currency_corrected,raw_cbms_dispute_records,False,False
528,Risk_Ops,risk_disputes_currency_corrected,raw_cbms_chargebacks,False,False
529,Risk_Ops,risk_disputes_currency_corrected,pentagon_dim_user,True,False
530,Risk_Ops,risk_disputes_currency_corrected,sq_online_afterpay_eligible_merchants,False,False
531,Risk_Ops,risk_disputes_currency_corrected,pentagon_dim_foreign_exchange_rates,True,False
532,Risk_Ops,risk_disputes_currency_corrected,owh_dim_unit,True,False
533,Risk_Ops,risk_disputes_currency_corrected,owh_dim_merchant,False,False
534,Risk_Ops,risk_disputes_currency_corrected,temp_map_us_postal_code_to_dma,True,False
535,Risk_Ops,risk_disputes_currency_corrected,ledger_pbs,False,False
536,Risk_Ops,excess_retries,excess_retries_all_payments,False,False
537,Risk_Ops,excess_retries,dim_user_excess_retries,False,False
538,Risk_Ops,excess_retries,dim_exchange_rate_excess_retries,False,False
539,Risk_Ops,excess_retries,excess_retry_payments,False,False
540,Risk_Ops,paypay_payments,paypay_payment,False,False
541,Risk_Ops,BoF_Payments,bof_rule_payments,False,False
542,Risk_Ops,ach_bof_cases,ach_bof_cases,False,False
543,Risk_Ops,sq_card_compromised_precision_recall,sq_card_compromised_precision_review,False,False
544,Risk_Ops,sq_card_compromised_caseloads,sq_card_compromised_caseloads,False,False
545,Risk_Ops,sq_card_issuing,sq_card_issuing,False,False
546,Risk_Ops,dispute_dashboard_force_post_3ds,dispute_dashboard_force_post_3ds,False,False
547,Risk_Ops,sq_card_spend_dispute_decline,sq_card_cashdatabot_spend,False,False
548,Risk_Ops,sq_card_spend_dispute_decline,sq_card_decline_rules,False,False
549,Risk_Ops,sq_card_spend_dispute_decline,sq_card_detection_dashboard_disputes,False,False
550,Risk_Ops,sq_card_spend_dispute_decline,sq_card_issuing,False,False
551,Risk_Ops,bf_loss_okr,bf_loss_okr,False,False
552,Risk_Ops,bf_cases_okr,bf_cases_okr,False,False
553,Risk_Ops,bf_churn_okr,bf_churn_okr,False,False
554,Risk_Ops,bf_rbr_caseload_metrics,bf_rbr_caseload_metrics,False,False
555,Risk_Ops,bf_rbr_fraud_trend,bf_rbr_fraud_trend,False,False
556,Risk_Ops,bf_okr_suspected_threeds,bf_okr_suspected_threeds,False,False
557,Risk_Ops,rm_direct_revenue_and_bf_prevented,rm_direct_revenue_and_bf_prevented,False,False
558,Risk_Ops,bf_actions_funnel,bf_actions_funnel,False,False
559,Risk_Ops,credit_risk_policy,ssp_credit_risk,False,False
560,Risk_Ops,credit_risk_policy,credit_risk_user,False,False
561,Risk_Ops,credit_risk_policy,credit_risk_controls,False,False
562,Risk_Ops,credit_risk_high_spend_pan,high_spend_pans,False,False
563,Risk_Ops,credit_risk_high_spend_pan,credit_risk_user,False,False
564,Risk_Ops,credit_risk_high_spend_bins,high_spend_bins,False,False
565,Risk_Ops,credit_risk_high_spend_bins,credit_risk_user,False,False
566,Risk_Ops,CR_Agent_Input_full_name,credit_risk_agent_inputs,False,False
567,Risk_Ops,CR_Agent_Input_full_name,risk_team,False,False
568,Risk_Ops,negative_balance_from_force_post,negative_balance_from_force_post,False,False
569,Risk_Ops,disputes_funnel_v1,disputes_funnel_v1,False,False
570,Risk_Ops,chargeback_rate_v1,chargeback_rate_v1,False,False
571,Risk_Ops,inquiry_rate_v1,inquiry_rate_v1,False,False
572,Risk_Ops,dispute_win_rate_business_type,dispute_win_rate_business_type,False,False
573,Risk_Ops,credit_risk_most_recent_case_adhoc,credit_risk_most_recent_case_adhoc,False,False
574,Risk_Ops,credit_risk_previously_reviewed_cases,credit_risk_previously_reviewed_cases,False,False
575,Risk_Ops,credit_sales_metrics,credit_sales_metrics,False,False
576,Risk_Ops,credit_qa,credit_qa,False,False
577,Risk_Ops,credit_qa,owh_dim_unit,True,False
578,Risk_Ops,credit_qa,owh_dim_report_period,True,False
579,Risk_Ops,reserves_email_opens,reserves_email_opens,False,False
580,Risk_Ops,auto_freezes,auto_freezes,False,False
581,Risk_Ops,dispute_mailer_clicks,dispute_mailer_clicks,True,False
582,Risk_Ops,high_concentration_dispute_reporter,high_concentration_dispute_reporter,False,False
583,Risk_Ops,raw_regulator_comments,raw_regulator_comments,True,False
584,Risk_Ops,dispute_agent_scorecard,dispute_agent_scorecard,False,False
585,Risk_Ops,risk_kpis,risk_kpis,False,False
586,Risk_Ops,risk_dispute_win_rate,risk_dispute_win_rate,False,False
587,Risk_Ops,risk_monthly_loss_forecast,risk_monthly_loss_forecast,False,False
588,Risk_Ops,eventstream_page_view,eventstream_page_view,False,False
589,Risk_Ops,refund_debit_window,refund_debit_window,False,False
590,Risk_Ops,credit_in_sla_ratio,credit_in_sla_ratio,False,False
591,Risk_Ops,cash_risk_service_cloud_in,cash_risk_service_cloud_in,False,False
592,Risk_Ops,risk_disputes_first_chargeback_debit,risk_disputes_first_chargeback_debit,False,False
593,Risk_Ops,ato_assets,ato_assets,False,False
594,Risk_Ops,sq_card_dispute_rate_payment_date,sq_card_dispute_rate_payment_date,False,False
595,Risk_Ops,sq_dispute_customer_funnel,sq_dispute_customer_funnel,False,False
596,Risk_Ops,sketchy_login_assets,sketchy_login_assets,False,False
597,Risk_Ops,risk_invoice_attachments,risk_invoice_attachments,False,False
598,Risk_Ops,risk_regrettable_da,risk_regrettable_da,False,False
599,Risk_Ops,santa_blacklist,santa_blacklist,False,False
600,Risk_Ops,santa_naughtylist,santa_naughtylist,False,False
601,Risk_Ops,fraud_csat,fraud_csat,False,False
602,Risk_Ops,mobile_checking_v2,mobile_checking_v2,False,False
603,Risk_Ops,sketchy_login_for_powdr,sketchy_login_for_powdr,False,False
604,Risk_Ops,payments_distributed_by_ato_model_score_powdr,payments_distributed_by_ato_model_score_powdr,False,False
605,Risk_Ops,payments_distributed_by_bf_model_score_powdr,payments_distributed_by_bf_model_score_powdr,False,False
606,Risk_Ops,2fa_enabled_powdr,2fa_enabled_powdr,False,False
607,Risk_Ops,payments_hit_by_risk_rules_powdr,payments_hit_by_risk_rules_powdr,False,False
608,Risk_Ops,check_acceptance_loss,check_acceptance_loss,False,False
609,Risk_Ops,add_funds_breakdown,add_funds_breakdown,False,False
610,Risk_Ops,complaints_monthly_metrics,complaints_monthly_metrics,False,False
611,Risk_Ops,force_post_ledger,force_post_ledger,False,False
612,Risk_Ops,sq_card_arrivals,sq_card_arrivals,False,False
613,Risk_Ops,offset_debits,offset_debits,False,False
614,Risk_Ops,disputes_past_due_submissions,disputes_past_due_submissions,False,False
615,Risk_Ops,dispute_mailer_tracking,dispute_mailer_tracking,False,False
616,Risk_Ops,disputes_sms_clicks,disputes_sms_clicks,False,False
617,Risk_Ops,ach_payment,ach_payment,False,False
618,Risk_Ops,bill_payments,bill_payments,False,False
619,Risk_Ops,pay_with_cash_flagged_payments,pay_with_cash_flagged_payments,False,False
620,Risk_Ops,risk_disputes_calls_new,risk_disputes_calls_new,False,False
621,Risk_Ops,risk_disputes_csat,risk_disputes_csat,False,False
622,Risk_Ops,risk_disputes_ivr_routing,risk_disputes_ivr_routing,False,False
623,Risk_Ops,risk_disputes_macro_rate,risk_disputes_macro_rate,False,False
624,Risk_Ops,risk_disputes_service_cloud,risk_disputes_service_cloud,False,False
625,Risk_Ops,risk_disputes_service_cloud_in,risk_disputes_service_cloud_in,False,False
626,Risk_Ops,riskarbiter_payroll_rules_success,riskarbiter_payroll_rules_success,False,False
627,Risk_Ops,refund_returned_and_approved,refund_returned_and_approved,False,False
628,Risk_Ops,ach_invoices_beta_monitoring,ach_invoices_beta_monitoring,False,False
629,Risk_Ops,product_sprint_dashboard_summary_stats,product_sprint_dashboard_summary_stats,True,False
630,Risk_Ops,civil_process_unit_tokens,civil_process_unit_tokens,False,False
631,Risk_Ops,payroll_exposure,payroll_exposure,False,False
632,Risk_Ops,login_watchlist,login_watchlist,False,False
633,Risk_Ops,sq_card_casing_name_case,sq_card_casing_name_case,False,False
634,Risk_Ops,ID_monitoring_ML_fail,ID_monitoring_ML_fail,True,False
635,Risk_Ops,login_watchlist_cases,login_watchlist_cases,False,False
636,Risk_Ops,credit_risk_model_recall,credit_risk_model_recall,False,False
637,Risk_Ops,credit_risk_entry_recall,credit_risk_entry_recall,False,False
638,Risk_Ops,credit_risk_entry_recall_all_gpv,credit_risk_entry_recall_all_gpv,False,False
639,Risk_Ops,chargebacks_coverage,chargebacks_coverage,False,False
640,Risk_Ops,sales_disputes_cb_users_nps,sales_disputes_cb_users_nps,False,False
641,Risk_Ops,plaid_daily_summary,plaid_daily_summary,False,False
642,Risk_Ops,add_funds_bb_casing,add_funds_bb_casing,False,False
643,Risk_Ops,add_funds_chargebacks,add_funds_chargebacks,False,False
644,Risk_Ops,reporter_reader_redemption_shared_bank,reporter_reader_redemption_shared_bank,False,False
645,Risk_Ops,bb_risk_control,bb_risk_control,False,False
646,Risk_Ops,payroll_confirmed_suspected_metrics,payroll_confirmed_suspected_metrics,False,False
647,Risk_Ops,add_funds_summary_stats,add_funds_summary_stats,False,False
648,Risk_Ops,rowo_decisions,rowo_decisions,False,False
649,Risk_Ops,sq_card_spend,sq_card_spend,False,False
650,Risk_Ops,auto_freeze_control_metrics,auto_freeze_control_metrics,False,False
651,Risk_Ops,direct_invoice_funnel,direct_invoice_funnel,False,False
652,Risk_Ops,cp_cnp_disputes,cp_cnp_disputes,False,False
653,Risk_Ops,cp_cnp_disputes,pentagon_dim_user,True,False
654,Risk_Ops,ledger_debit_success,ledger_debit_success,False,False
655,Risk_Ops,ledger_dispute_debit_success,ledger_dispute_debit_success,False,False
656,Risk_Ops,risk_chargeback_arrivals,risk_chargeback_arrivals,False,False
657,Risk_Ops,risk_chargeback_arrivals_by_currency,risk_chargeback_arrivals_by_currency,False,False
658,Risk_Ops,au_sev_cbs,au_sev_cbs,False,False
659,Risk_Ops,ab_ID_payment_testing,ab_ID_payment_testing,True,False
660,Risk_Ops,risk_chargeback_arrivals_id,risk_chargeback_arrivals_id,False,False
661,Risk_Ops,personal_amex_investigation,personal_amex_investigation,False,False
662,Risk_Ops,personal_wells_fargo_dfm,personal_wells_fargo_dfm,False,False
663,Risk_Ops,reporter_sketchylogin_biz_bank,reporter_sketchylogin_biz_bank,False,False
664,Risk_Ops,reporter_biz_bank_shared_address,reporter_biz_bank_shared_address,False,False
665,Risk_Ops,dispute_dashboard_visits,dispute_dashboard_visits,False,False
666,Risk_Ops,ato_ops_misses,ato_ops_misses,False,False
667,Risk_Ops,ecom_moto_vt_uk_payments_test,ecom_moto_vt_uk_payments_test,True,False
668,Risk_Ops,instant_payroll_risk_metrics,instant_payroll_risk_metrics,False,False
669,Risk_Ops,sales_irf_tracking,sales_irf_tracking,False,False
670,Risk_Ops,cbd_case_monitoring,cbd_case_monitoring,False,False
671,Risk_Ops,square_card_disputes_metrics,square_card_disputes_metrics,False,False
672,Risk_Ops,square_card_disputes_metrics,pentagon_dim_user,True,False
673,Risk_Ops,avs_vt_monitoring_ab,avs_vt_monitoring_ab,False,False
674,Risk_Ops,sfs_external_transaction,sfs_external_transaction,False,False
675,Risk_Ops,risk_disputes_emv_autoresponder,risk_disputes_emv_autoresponder,False,False
676,Risk_Ops,risk_chargeback_arrivals_shop,risk_chargeback_arrivals_shop,False,False
677,Risk_Ops,risk_model_performance,risk_model_performance,False,False
678,Risk_Ops,risk_ops_true_positives,risk_ops_true_positives,False,False
679,Risk_Ops,uk_forced_refunds,uk_forced_refunds,False,False
680,Risk_Ops,gb_chrn,gb_chrn,False,False
681,Risk_Ops,ca_it_monitoring,ca_it_monitoring,False,False
682,Risk_Ops,sfs_onboarding_risk_summary,sfs_onboarding_risk_summary,False,False
683,Risk_Ops,bad_gpv_blocked,bad_gpv_blocked,False,False
684,Risk_Ops,cpto_mail_tracking,cpto_mail_tracking,False,False
685,Risk_Ops,rtp_rollout_monitoring,rtp_rollout_monitoring,False,False
686,Risk_Ops,ivr_routing,ivr_routing,False,False
687,Risk_Ops,risk_activation_model_chargebacks,risk_activation_model_chargebacks,False,False
688,Risk_Ops,debit_rails_monitoring,debit_rails_monitoring,False,False
689,Risk_Ops,bizbank_shared_address,bizbank_shared_address,False,False
690,Risk_Ops,direct_deposit_risk_reporter,direct_deposit_risk_reporter,False,False
691,Risk_Ops,cbms_sms_messages,cbms_sms_messages,False,False
692,Risk_Ops,cbms_irf_documents,cbms_irf_documents,False,False
693,Risk_Ops,uk_chargeback_taxonomy,uk_chargeback_taxonomy,False,False
694,Risk_Ops,presale_exposure_by_sqrr,presale_exposure_by_sqrr,False,False
695,Risk_Ops,model_refresh_tracker,model_refresh_tracker,False,False
696,Risk_Ops,weebly_vmpi_reporter,weebly_vmpi_reporter,False,False
697,Risk_Ops,onboarding_spike_dec2020,onboarding_spike_dec2020,False,False
698,Risk_Ops,cash_reimbursements,cash_reimbursements,False,False
699,Risk_Ops,refunds_failed_debit,refunds_failed_debit,False,False
700,Risk_Ops,credit_ops_actions,credit_ops_actions,False,False
701,Risk_Ops,credit_risk_portfolio_exposure,credit_risk_portfolio_exposure,False,False
702,Risk_Ops,credit_risk_exposure_loss,credit_risk_exposure_loss,False,False
703,Risk_Ops,credit_risk_exp_loss,credit_risk_exp_loss,False,False
704,Risk_Ops,credit_risk_chargeback_arrivals,credit_risk_chargeback_arrivals,False,False
705,Risk_Ops,credit_risk_sqrr,credit_risk_sqrr,False,False
706,Risk_Ops,All_failed_debit_attempts,All_failed_debit_attempts,True,False
707,Risk_Ops,credit_risk_laf_scoreband,credit_risk_laf_scoreband,True,False
708,Risk_Ops,loss_arrivals_activation_cohort,loss_arrivals_activation_cohort,False,False
709,Risk_Ops,credit_risk_queues_recall,credit_risk_queues_recall,False,False
710,Risk_Ops,credit_risk_escalations_recall,credit_risk_escalations_recall,True,False
711,Risk_Ops,credit_risk_sev_tracker,credit_risk_sev_tracker,False,False
712,Risk_Ops,credit_risk_uk,credit_risk_uk,False,False
713,Risk_Ops,credit_risk_segments,credit_risk_segments,False,False
714,Risk_Ops,credit_risk_decile,credit_risk_decile,False,False
715,Risk_Ops,credit_risk_agent_recall,credit_risk_agent_recall,False,False
716,Risk_Ops,credit_onboarding_ssp_2b,credit_onboarding_ssp_2b,False,False
717,Risk_Ops,credit_risk_held_funds,credit_risk_held_funds,False,False
718,Risk_Ops,credit_risk_held_funds_2,credit_risk_held_funds_2,False,False
719,Risk_Ops,credit_risk_held_funds_AU,credit_risk_held_funds_AU,True,False
720,Risk_Ops,credit_risk_held_funds_UK,credit_risk_held_funds_UK,True,False
721,Risk_Ops,payment_cb_timing,payment_cb_timing,False,False
722,Risk_Ops,tagged_capital_plans,tagged_capital_plans,False,False
723,Risk_Ops,payroll_risk_cases,payroll_risk_cases,False,False
724,Risk_Ops,anomaly_entry_method_z,anomaly_entry_method_z,False,False
725,Risk_Ops,anomaly_overall_z,anomaly_overall_z,False,False
726,Risk_Ops,anomaly_bank_z,anomaly_bank_z,False,False
727,Risk_Ops,aggregate_seller_daily_payment_summary,aggregate_seller_daily_payment_summary,True,False
728,Risk_Ops,bf_model_distribution,bf_model_distribution,False,False
729,Risk_Ops,sfs_ato_reporter,sfs_ato_reporter,False,False
730,Risk_Ops,intl_risk_freezes,intl_risk_freezes,False,False
731,Risk_Ops,product_chargeback_arrivals,product_chargeback_arrivals,True,False
732,Risk_Ops,product_chargeback_arrivals_weekly,product_chargeback_arrivals_weekly,True,False
733,Risk_Ops,chargeback_arrival,chargeback_arrival,False,False
734,Risk_Ops,anomaly_summary_international,anomaly_summary_international,False,False
735,Risk_Ops,card_refunds,card_refunds,False,False
736,Risk_Ops,time_to_notification,risk_payment_to_irf_notification,False,False
737,Risk_Ops,time_to_notification,risk_team,False,False
738,Risk_Ops,time_to_resolution,risk_payment_to_bf_resolution,False,False
739,Risk_Ops,afterpay_enabled_risk_cases,afterpay_enabled_risk_cases,False,False
740,Risk_Ops,vt_pay_by_text_chargebacks,vt_pay_by_text_chargebacks,False,False
